ticker,date,volume,stock_return,sp500_return,sp500_close
DIS,2018-07-06,4134897.0,0.002658,0.008481,2759.82
DIS,2018-07-09,4725229.0,0.011834,0.008823,2784.17
DIS,2018-07-10,4213638.0,9.4e-05,0.003473,2793.84
DIS,2018-07-11,11753824.0,0.018957,-0.007094,2774.02
DIS,2018-07-12,5931413.0,0.001944,0.008749,2798.29
DIS,2018-07-13,8188898.0,0.016166,0.001079,2801.31
DIS,2018-07-16,8245935.0,0.001818,-0.001028,2798.43
DIS,2018-07-17,9075939.0,0.000907,0.003974,2809.55
DIS,2018-07-18,6414101.0,0.003536,0.00216,2815.62
DIS,2018-07-19,17796796.0,0.013009,-0.003953,2804.49
DIS,2018-07-20,11805204.0,-0.005797,-0.000948,2801.83
DIS,2018-07-23,5447781.0,-0.003498,0.001838,2806.98
DIS,2018-07-24,5649108.0,-0.003511,0.004781,2820.4
DIS,2018-07-25,6750450.0,0.004336,0.009102,2846.07
DIS,2018-07-26,9466376.0,0.020957,-0.003032,2837.44
DIS,2018-07-27,5717232.0,-0.007841,-0.006562,2818.82
DIS,2018-07-30,5199310.0,8.9e-05,-0.005754,2802.6
DIS,2018-07-31,8421188.0,0.008257,0.004885,2816.29
DIS,2018-08-01,6466570.0,-0.005195,-0.00104,2813.36
DIS,2018-08-02,4027577.0,-0.001947,0.004926,2827.22
DIS,2018-08-03,4747467.0,0.011885,0.004644,2840.35
DIS,2018-08-06,12715611.0,0.016215,0.003538,2850.4
DIS,2018-08-07,15466928.0,0.005348,0.002824,2858.45
DIS,2018-08-08,11727147.0,-0.022134,-0.000262,2857.7
DIS,2018-08-09,7042038.0,0.001579,-0.001442,2853.58
DIS,2018-08-10,5740222.0,-0.012964,-0.007114,2833.28
DIS,2018-08-13,6082324.0,-0.00497,-0.004006,2821.93
DIS,2018-08-14,4326595.0,0.005619,0.006389,2839.96
DIS,2018-08-15,5183545.0,0.000887,-0.007602,2818.37
DIS,2018-08-16,5082522.0,-0.003279,0.007919,2840.69
DIS,2018-08-17,4764732.0,0.0,0.003323,2850.13
DIS,2018-08-20,5167649.0,-0.004356,0.002428,2857.05
DIS,2018-08-21,4770448.0,0.003572,0.002069,2862.96
DIS,2018-08-22,3212988.0,-0.004004,-0.000398,2861.82
DIS,2018-08-23,4257386.0,0.000536,-0.001691,2856.98
DIS,2018-08-24,5049352.0,-0.000625,0.006199,2874.69
DIS,2018-08-27,4768104.0,0.003574,0.00767,2896.74
DIS,2018-08-28,3131842.0,0.002226,0.000269,2897.52
DIS,2018-08-29,4001492.0,-0.001155,0.005701,2914.04
DIS,2018-08-30,3481754.0,-0.004713,-0.00443,2901.13
DIS,2018-08-31,4642826.0,0.000893,0.000134,2901.52
DIS,2018-09-04,6391228.0,-0.010445,-0.001654,2896.72
DIS,2018-09-05,6388627.0,-0.008841,-0.002803,2888.6
DIS,2018-09-06,5267192.0,0.00355,-0.003652,2878.05
DIS,2018-09-07,4755131.0,0.006439,-0.002213,2871.68
DIS,2018-09-10,4636558.0,-0.002613,0.001898,2877.13
DIS,2018-09-11,5488942.0,-0.009758,0.00374,2887.89
DIS,2018-09-12,5236734.0,-0.001277,0.000357,2888.92
DIS,2018-09-13,5119351.0,0.011054,0.005282,2904.18
DIS,2018-09-14,6012443.0,-0.012741,0.000275,2904.98
DIS,2018-09-17,5592864.0,0.000915,-0.00557,2888.8
DIS,2018-09-18,4937821.0,0.001554,0.005369,2904.31
DIS,2018-09-19,5964771.0,0.002374,0.001253,2907.95
DIS,2018-09-20,7121781.0,0.016668,0.007841,2930.75
DIS,2018-09-21,25753718.0,-0.01093,-0.000369,2929.67
DIS,2018-09-24,9232253.0,0.021467,-0.003516,2919.37
DIS,2018-09-25,12169388.0,0.007626,-0.001305,2915.56
DIS,2018-09-26,11141544.0,0.013905,-0.003289,2905.97
DIS,2018-09-27,5195314.0,0.007204,0.002763,2914.0
DIS,2018-09-28,7366846.0,0.007756,-7e-06,2913.98
DIS,2018-10-01,8644469.0,-0.005986,0.003641,2924.59
DIS,2018-10-02,6441742.0,0.012216,-0.000397,2923.43
DIS,2018-10-03,6111663.0,-0.006374,0.000711,2925.51
DIS,2018-10-04,6442769.0,-0.006672,-0.00817,2901.61
DIS,2018-10-05,5836074.0,-0.011625,-0.005528,2885.57
DIS,2018-10-08,5652284.0,0.010803,-0.000395,2884.43
DIS,2018-10-09,6761416.0,0.007499,-0.001418,2880.34
DIS,2018-10-10,9006470.0,-0.034477,-0.032864,2785.68
DIS,2018-10-11,10045632.0,-0.015152,-0.020573,2728.37
DIS,2018-10-12,5963944.0,0.013135,0.014206,2767.13
DIS,2018-10-15,6628815.0,0.007371,-0.005905,2750.79
DIS,2018-10-16,7619024.0,0.024242,0.021496,2809.92
DIS,2018-10-17,7120646.0,0.00809,-0.000253,2809.21
DIS,2018-10-18,6056682.0,-0.008111,-0.014392,2768.78
DIS,2018-10-19,10430994.0,0.023412,-0.000361,2767.78
DIS,2018-10-22,8406370.0,-0.005299,-0.004299,2755.88
DIS,2018-10-23,8607373.0,-0.003551,-0.005512,2740.69
DIS,2018-10-24,11630540.0,-0.052949,-0.030864,2656.1
DIS,2018-10-25,7406869.0,0.022847,0.018625,2705.57
DIS,2018-10-26,7984726.0,-0.008497,-0.017327,2658.69
DIS,2018-10-29,9234069.0,-0.001325,-0.00656,2641.25
DIS,2018-10-30,7365577.0,0.015216,0.015667,2682.63
DIS,2018-10-31,9196670.0,0.00061,0.010851,2711.74
DIS,2018-11-01,6779884.0,0.01106,0.010558,2740.37
DIS,2018-11-02,6377852.0,-0.007924,-0.006317,2723.06
DIS,2018-11-05,7921106.0,0.002344,0.0056,2738.31
DIS,2018-11-06,5036606.0,0.010914,0.006259,2755.45
DIS,2018-11-07,8249836.0,0.002913,0.021209,2813.89
DIS,2018-11-08,11074782.0,-0.008971,-0.002509,2806.83
DIS,2018-11-09,16878228.0,0.017241,-0.009199,2781.01
DIS,2018-11-12,9170870.0,-0.011017,-0.019701,2726.22
DIS,2018-11-13,4650588.0,0.001285,-0.001482,2722.18
DIS,2018-11-14,7109122.0,0.002311,-0.007567,2701.58
DIS,2018-11-15,7088665.0,-8.5e-05,0.010594,2730.2
DIS,2018-11-16,7142193.0,-0.007856,0.002223,2736.27
DIS,2018-11-19,9714594.0,-0.006627,-0.016643,2690.73
DIS,2018-11-20,11194640.0,-0.030757,-0.018151,2641.89
DIS,2018-11-21,7242467.0,0.010369,0.003043,2649.93
DIS,2018-11-23,3242322.0,-0.008405,-0.006555,2632.56
DIS,2018-11-26,7002353.0,0.004193,0.015532,2673.45
DIS,2018-11-27,7357599.0,0.011995,0.003262,2682.17
DIS,2018-11-28,9039821.0,0.019315,0.022974,2743.79
DIS,2018-11-29,10834825.0,0.004393,-0.002198,2737.76
DIS,2018-11-30,16857777.0,-0.009605,0.008186,2760.17
DIS,2018-12-03,9272917.0,0.002165,0.010941,2790.37
DIS,2018-12-04,10806737.0,-0.024797,-0.032365,2700.06
DIS,2018-12-06,10546187.0,0.012935,-0.001522,2695.95
DIS,2018-12-07,8305465.0,-0.012858,-0.02332,2633.08
DIS,2018-12-10,7337457.0,-0.001072,0.001762,2637.72
DIS,2018-12-11,6861759.0,0.000983,-0.000356,2636.78
DIS,2018-12-12,7723872.0,0.002143,0.005419,2651.07
DIS,2018-12-13,6661534.0,0.010516,-0.0002,2650.54
DIS,2018-12-14,7602301.0,-0.010495,-0.019087,2599.95
DIS,2018-12-17,7731768.0,-0.014082,-0.020773,2545.94
DIS,2018-12-18,6682315.0,-0.010577,8.6e-05,2546.16
DIS,2018-12-19,9416918.0,-0.002101,-0.015396,2506.96
DIS,2018-12-20,9387252.0,-0.020326,-0.015772,2467.42
DIS,2018-12-21,15530616.0,-0.025981,-0.020588,2416.62
DIS,2018-12-24,7132955.0,-0.037133,-0.027112,2351.1
DIS,2018-12-26,9422844.0,0.054609,0.049594,2467.7
DIS,2018-12-27,8201369.0,0.00652,0.008563,2488.83
DIS,2018-12-28,7620457.0,0.007323,-0.001242,2485.74
DIS,2018-12-31,7241715.0,0.021901,0.008492,2506.85
DIS,2019-01-02,9723461.0,-0.006202,0.001269,2510.03
DIS,2019-01-03,10594688.0,-0.024227,-0.024757,2447.89
DIS,2019-01-04,10122770.0,0.030847,0.034336,2531.94
DIS,2019-01-07,6714654.0,0.008667,0.00701,2549.69
DIS,2019-01-08,8730674.0,0.007779,0.009695,2574.41
DIS,2019-01-09,5931922.0,0.011219,0.004098,2584.96
DIS,2019-01-10,6160065.0,0.001154,0.004518,2596.64
DIS,2019-01-11,4819131.0,-0.00133,-0.000146,2596.26
DIS,2019-01-14,6980978.0,-0.002042,-0.005258,2582.61
DIS,2019-01-15,9800910.0,-0.005871,0.010722,2610.3
DIS,2019-01-16,5899937.0,-0.007606,0.002222,2616.1
DIS,2019-01-17,6392033.0,0.000902,0.007591,2635.96
DIS,2019-01-18,8554673.0,0.00027,0.013183,2670.71
DIS,2019-01-22,6986669.0,-0.003963,-0.014157,2632.9
DIS,2019-01-23,6845560.0,0.004702,0.002203,2638.7
DIS,2019-01-24,6716751.0,-0.00513,0.001376,2642.33
DIS,2019-01-25,5710812.0,0.004885,0.008489,2664.76
DIS,2019-01-28,6178777.0,-0.00252,-0.007847,2643.85
DIS,2019-01-29,5253724.0,0.000812,-0.001456,2640.0
DIS,2019-01-30,7853849.0,-0.006943,0.015549,2681.05
DIS,2019-01-31,8351629.0,0.012621,0.008597,2704.1
DIS,2019-02-01,6557666.0,-0.001973,0.000899,2706.53
DIS,2019-02-04,7037006.0,0.004492,0.006776,2724.87
DIS,2019-02-05,13619793.0,0.007692,0.004708,2737.7
DIS,2019-02-06,14229041.0,-0.011095,-0.002224,2731.61
DIS,2019-02-07,8658117.0,-0.004129,-0.009357,2706.05
DIS,2019-02-08,6395482.0,0.005047,0.000676,2707.88
DIS,2019-02-11,11086391.0,-0.018563,0.000709,2709.8
DIS,2019-02-12,7610200.0,-0.002193,0.01289,2744.73
DIS,2019-02-13,6919706.0,0.009158,0.003024,2753.03
DIS,2019-02-14,6324746.0,0.004174,-0.002652,2745.73
DIS,2019-02-15,8197250.0,0.017441,0.010879,2775.6
DIS,2019-02-19,8169630.0,0.008171,0.001499,2779.76
DIS,2019-02-20,7081458.0,0.001498,0.001777,2784.7
DIS,2019-02-21,9480098.0,0.005366,-0.003526,2774.88
DIS,2019-02-22,8735066.0,0.0084,0.006411,2792.67
DIS,2019-02-25,9327690.0,-0.014404,0.001232,2796.11
DIS,2019-02-26,8955976.0,-0.000792,-0.00079,2793.9
DIS,2019-02-27,7249546.0,-0.006344,-0.000544,2792.38
DIS,2019-02-28,6716706.0,0.000532,-0.002826,2784.49
DIS,2019-03-01,6996911.0,0.010369,0.006895,2803.69
DIS,2019-03-04,6014966.0,0.002807,-0.003881,2792.81
DIS,2019-03-05,5225121.0,-0.002886,-0.001131,2789.65
DIS,2019-03-06,7352761.0,0.007456,-0.006524,2771.45
DIS,2019-03-07,6324026.0,-0.007314,-0.008126,2748.93
DIS,2019-03-08,6549140.0,-0.001754,-0.002132,2743.07
DIS,2019-03-11,6952702.0,0.008259,0.014666,2783.3
DIS,2019-03-12,9920395.0,-0.000174,0.002953,2791.52
DIS,2019-03-13,17994525.0,-0.005578,0.00695,2810.92
DIS,2019-03-14,17409649.0,0.003418,-0.000868,2808.48
DIS,2019-03-15,14932667.0,0.004193,0.004985,2822.48
DIS,2019-03-18,21769821.0,-0.016006,0.003706,2832.94
DIS,2019-03-19,45384389.0,-0.027581,-0.000131,2832.57
DIS,2019-03-20,35588736.0,-9.1e-05,-0.002944,2824.23
DIS,2019-03-21,27438927.0,-0.012092,0.010853,2854.88
DIS,2019-03-22,24133840.0,-0.003957,-0.018975,2800.71
DIS,2019-03-25,18187512.0,-0.004065,-0.000839,2798.36
DIS,2019-03-26,16693081.0,0.021802,0.007183,2818.46
DIS,2019-03-27,10794846.0,0.001271,-0.004644,2805.37
DIS,2019-03-28,11748863.0,0.003899,0.00359,2815.44
DIS,2019-03-29,16358761.0,0.00289,0.006734,2834.4
DIS,2019-04-01,10785064.0,0.01333,0.011569,2867.19
DIS,2019-04-02,9231765.0,-0.004888,1.7e-05,2867.24
DIS,2019-04-03,10534893.0,0.005002,0.002148,2873.4
DIS,2019-04-04,14378356.0,0.019819,0.002085,2879.39
DIS,2019-04-05,10907893.0,0.002179,0.004636,2892.74
DIS,2019-04-08,11054215.0,-0.000348,0.001047,2895.77
DIS,2019-04-09,17340289.0,0.016528,-0.006067,2878.2
DIS,2019-04-10,14091055.0,0.002567,0.003478,2888.21
DIS,2019-04-11,12784470.0,-0.00478,3.8e-05,2888.32
DIS,2019-04-12,65253497.0,0.115437,0.006609,2907.41
DIS,2019-04-15,32773740.0,0.015224,-0.000629,2905.58
DIS,2019-04-16,14564317.0,-0.016207,0.000509,2907.06
DIS,2019-04-17,14253715.0,0.014242,-0.002274,2900.45
DIS,2019-04-18,11890584.0,0.005313,0.001579,2905.03
DIS,2019-04-22,10197506.0,-0.005814,0.001012,2907.97
DIS,2019-04-23,12159331.0,0.012758,0.008841,2933.68
DIS,2019-04-24,11449455.0,0.013047,-0.002192,2927.25
DIS,2019-04-25,16382455.0,0.01584,-0.000369,2926.17
DIS,2019-04-26,14167589.0,0.019528,0.004685,2939.88
DIS,2019-04-29,25746100.0,-0.004431,0.001071,2943.03
DIS,2019-04-30,15253088.0,-0.016727,0.000951,2945.83
DIS,2019-05-01,8906731.0,-0.004307,-0.007502,2923.73
DIS,2019-05-02,16580402.0,-0.016425,-0.002124,2917.52
DIS,2019-05-03,8874413.0,0.001416,0.009638,2945.64
DIS,2019-05-06,9955629.0,0.004988,-0.004471,2932.47
DIS,2019-05-07,10972651.0,-0.011556,-0.016512,2884.05
DIS,2019-05-08,15423532.0,0.011616,-0.001605,2879.42
DIS,2019-05-09,15297051.0,-0.010371,-0.003021,2870.72
DIS,2019-05-10,9858487.0,0.003368,0.00372,2881.4
DIS,2019-05-13,11389896.0,-0.020143,-0.024131,2811.87
DIS,2019-05-14,12001739.0,0.014162,0.008016,2834.41
DIS,2019-05-15,9734068.0,0.011111,0.005839,2850.96
DIS,2019-05-16,9689397.0,0.006089,0.008895,2876.32
DIS,2019-05-17,8964178.0,-0.003395,-0.005837,2859.53
DIS,2019-05-20,8009000.0,-0.008368,-0.006749,2840.23
DIS,2019-05-21,7050294.0,0.001344,0.008496,2864.36
DIS,2019-05-22,5093746.0,-0.00179,-0.002824,2856.27
DIS,2019-05-23,6743329.0,-0.008368,-0.011914,2822.24
DIS,2019-05-24,4570132.0,0.000452,0.001354,2826.06
DIS,2019-05-28,8938370.0,-0.00128,-0.008376,2802.39
DIS,2019-05-29,7749591.0,-0.007917,-0.006912,2783.02
DIS,2019-05-30,5273987.0,0.004788,0.002098,2788.86
DIS,2019-05-31,7420899.0,-0.00121,-0.013195,2752.06
DIS,2019-06-03,7901387.0,0.003257,-0.002765,2744.45
DIS,2019-06-04,8247513.0,0.01774,0.021432,2803.27
DIS,2019-06-05,6842759.0,0.008307,0.008162,2826.15
DIS,2019-06-06,6027316.0,0.009342,0.006136,2843.49
DIS,2019-06-07,7026269.0,0.006049,0.010498,2873.34
DIS,2019-06-10,8479526.0,-0.007027,0.00466,2886.73
DIS,2019-06-11,6352215.0,-0.014518,-0.00035,2885.72
DIS,2019-06-12,5536986.0,0.004738,-0.002038,2879.84
DIS,2019-06-13,17939543.0,0.044356,0.004097,2891.64
DIS,2019-06-14,11125201.0,-0.000635,-0.001612,2886.98
DIS,2019-06-17,8542717.0,-0.004801,0.000932,2889.67
DIS,2019-06-18,11231406.0,-0.012272,0.009717,2917.75
DIS,2019-06-19,6877141.0,0.012065,0.002985,2926.46
DIS,2019-06-20,8485793.0,0.007806,0.009472,2954.18
DIS,2019-06-21,14150036.0,-0.012604,-0.001259,2950.46
DIS,2019-06-24,10497423.0,-0.007202,-0.001732,2945.35
DIS,2019-06-25,14675355.0,0.005172,-0.009496,2917.38
DIS,2019-06-26,8842136.0,0.003287,-0.001234,2913.78
DIS,2019-06-27,6466261.0,-0.007835,0.003823,2924.92
DIS,2019-06-28,20078800.0,0.002441,0.005757,2941.76
DIS,2019-07-01,8996454.0,0.014394,0.007672,2964.33
DIS,2019-07-02,7557314.0,0.006213,0.002928,2973.01
DIS,2019-07-03,4150852.0,0.003157,0.007672,2995.82
DIS,2019-07-05,5595988.0,0.002448,-0.001806,2990.41
DIS,2019-07-08,4993865.0,-0.010039,-0.004835,2975.95
DIS,2019-07-09,7396283.0,0.004184,0.001237,2979.63
DIS,2019-07-10,9533663.0,0.013629,0.004511,2993.07
DIS,2019-07-11,10471130.0,0.000139,0.002285,2999.91
DIS,2019-07-12,8510020.0,0.009195,0.00462,3013.77
DIS,2019-07-15,5289248.0,0.001242,0.000176,3014.3
DIS,2019-07-16,5854707.0,-0.005239,-0.003404,3004.04
DIS,2019-07-17,5296353.0,-0.011989,-0.006531,2984.42
DIS,2019-07-18,8035481.0,-0.006593,0.003582,2995.11
DIS,2019-07-19,6109874.0,-0.012568,-0.006177,2976.61
DIS,2019-07-22,7707699.0,0.007079,0.002829,2985.03
DIS,2019-07-23,7514525.0,0.002982,0.006848,3005.47
DIS,2019-07-24,5896610.0,0.000212,0.004688,3019.56
DIS,2019-07-25,7294375.0,0.013589,-0.005262,3003.67
DIS,2019-07-26,8139402.0,0.010055,0.007388,3025.86
DIS,2019-07-29,11674108.0,0.012029,-0.001616,3020.97
DIS,2019-07-30,6563058.0,-0.009973,-0.002579,3013.18
DIS,2019-07-31,9710669.0,-0.013248,-0.010886,2980.38
DIS,2019-08-01,8911657.0,-0.008111,-0.008999,2953.56
DIS,2019-08-02,6539050.0,-0.000987,-0.007283,2932.05
DIS,2019-08-05,10669680.0,-0.024063,-0.029778,2844.74
DIS,2019-08-06,18818879.0,0.025813,0.013017,2881.77
DIS,2019-08-07,29084488.0,-0.049411,0.000767,2883.98
DIS,2019-08-08,14054758.0,0.022468,0.018762,2938.09
DIS,2019-08-09,8811869.0,0.004569,-0.006617,2918.65
DIS,2019-08-12,7918904.0,-0.019997,-0.012184,2883.09
DIS,2019-08-13,8196997.0,0.009282,0.014994,2926.32
DIS,2019-08-14,11797670.0,-0.030363,-0.029293,2840.6
DIS,2019-08-15,7590114.0,0.004215,0.002464,2847.6
DIS,2019-08-16,6353770.0,0.013417,0.014426,2888.68
DIS,2019-08-19,11741800.0,0.000666,0.012106,2923.65
DIS,2019-08-20,8628920.0,-0.001183,-0.007915,2900.51
DIS,2019-08-21,6326629.0,0.004662,0.008247,2924.43
DIS,2019-08-22,6968278.0,0.002357,-0.000506,2922.95
DIS,2019-08-23,10197685.0,-0.032407,-0.025946,2847.11
DIS,2019-08-26,8101688.0,0.022329,0.010983,2878.38
DIS,2019-08-27,6015348.0,-0.000891,-0.003203,2869.16
DIS,2019-08-28,5957541.0,0.015317,0.006545,2887.94
DIS,2019-08-29,6536300.0,0.009447,0.012687,2924.58
DIS,2019-08-30,5624066.0,-0.004208,0.000643,2926.46
DIS,2019-09-03,5998686.0,-0.006921,-0.006899,2906.27
DIS,2019-09-04,4302805.0,0.011591,0.010842,2937.78
DIS,2019-09-05,5145232.0,0.00689,0.01301,2976.0
DIS,2019-09-06,4089995.0,0.005114,0.000911,2978.71
DIS,2019-09-09,5458689.0,-0.005159,-9.4e-05,2978.43
DIS,2019-09-10,10974575.0,-0.021897,0.000322,2979.39
DIS,2019-09-11,7896359.0,0.002946,0.00723,3000.93
DIS,2019-09-12,7333931.0,0.009619,0.002879,3009.57
DIS,2019-09-13,5209146.0,0.003782,-0.000724,3007.39
DIS,2019-09-16,6329260.0,-0.016085,-0.003136,2997.96
DIS,2019-09-17,4759951.0,0.003755,0.002582,3005.7
DIS,2019-09-18,6894548.0,0.003595,0.000343,3006.73
DIS,2019-09-19,12585398.0,-0.025585,2e-05,3006.79
DIS,2019-09-20,25640027.0,-0.007727,-0.004896,2992.07
DIS,2019-09-23,6146871.0,0.001436,-9.7e-05,2991.78
DIS,2019-09-24,11940337.0,-0.003699,-0.008416,2966.6
DIS,2019-09-25,6613058.0,0.008487,0.006159,2984.87
DIS,2019-09-26,11851673.0,-0.013675,-0.002429,2977.62
DIS,2019-09-27,8402934.0,-0.009979,-0.005316,2961.79
DIS,2019-09-30,5845989.0,0.00277,0.005048,2976.74
DIS,2019-10-01,6011451.0,-0.005909,-0.012258,2940.25
DIS,2019-10-02,8343560.0,-0.003165,-0.017903,2887.61
DIS,2019-10-03,8683717.0,-0.007666,0.007972,2910.63
DIS,2019-10-04,6803210.0,0.016543,0.014217,2952.01
DIS,2019-10-07,5842436.0,0.004836,-0.004478,2938.79
DIS,2019-10-08,6778174.0,-0.018564,-0.015561,2893.06
DIS,2019-10-09,5037437.0,0.006694,0.009105,2919.4
DIS,2019-10-10,4581018.0,7.7e-05,0.006416,2938.13
DIS,2019-10-11,6809765.0,0.005258,0.010939,2970.27
DIS,2019-10-14,3753018.0,-0.002461,-0.001387,2966.15
DIS,2019-10-15,5937287.0,0.000463,0.009956,2995.68
DIS,2019-10-16,7671898.0,0.008477,-0.002,2989.69
DIS,2019-10-17,8037035.0,0.011539,0.002763,2997.95
DIS,2019-10-18,8695515.0,-0.011181,-0.003919,2986.2
DIS,2019-10-21,7391094.0,-0.004813,0.006872,3006.72
DIS,2019-10-22,10540835.0,0.016429,-0.003569,2995.99
DIS,2019-10-23,7075669.0,-0.009592,0.002847,3004.52
DIS,2019-10-24,6792298.0,-0.006635,0.00192,3010.29
DIS,2019-10-25,6696035.0,0.004913,0.004073,3022.55
DIS,2019-10-28,8940309.0,-0.002827,0.005581,3039.42
DIS,2019-10-29,9305072.0,-0.008044,-0.000832,3036.89
DIS,2019-10-30,10880048.0,0.000927,0.003253,3046.77
DIS,2019-10-31,9628296.0,0.002469,-0.003023,3037.56
DIS,2019-11-01,8507567.0,0.021783,0.009662,3066.91
DIS,2019-11-04,7631780.0,0.001281,0.003704,3078.27
DIS,2019-11-05,7404474.0,-0.011059,-0.001186,3074.62
DIS,2019-11-06,9132465.0,-0.001369,0.000703,3076.78
DIS,2019-11-07,18047601.0,0.012874,0.00273,3085.18
DIS,2019-11-08,24187457.0,0.037605,0.002561,3093.08
DIS,2019-11-11,10144903.0,-0.008843,-0.001962,3087.01
DIS,2019-11-12,17283987.0,0.013456,0.001565,3091.84
DIS,2019-11-13,46491397.0,0.073171,0.000712,3094.04
DIS,2019-11-14,28414285.0,-0.010557,0.000837,3096.63
DIS,2019-11-15,13749344.0,-0.016854,0.007695,3120.46
DIS,2019-11-18,15356968.0,0.020599,0.000503,3122.03
DIS,2019-11-19,11508726.0,0.004944,-0.000593,3120.18
DIS,2019-11-20,9451314.0,-0.009772,-0.003756,3108.46
DIS,2019-11-21,6241359.0,-0.000204,-0.001583,3103.54
DIS,2019-11-22,9639428.0,0.009462,0.002175,3110.29
DIS,2019-11-25,11329309.0,0.009441,0.007507,3133.64
DIS,2019-11-26,24973011.0,0.013027,0.002196,3140.52
DIS,2019-11-27,6166318.0,-0.001055,0.004174,3153.63
DIS,2019-11-29,6284938.0,0.00066,-0.004011,3140.98
DIS,2019-12-02,10365739.0,-0.006333,-0.008631,3113.87
DIS,2019-12-03,9392732.0,-0.013544,-0.006638,3093.2
DIS,2019-12-04,7686996.0,-0.002019,0.006324,3112.76
DIS,2019-12-05,7369731.0,-0.005665,0.0015,3117.43
DIS,2019-12-06,7087551.0,0.001492,0.009136,3145.91
DIS,2019-12-09,11642041.0,-0.00982,-0.003163,3135.96
DIS,2019-12-10,7089746.0,-0.000752,-0.001097,3132.52
DIS,2019-12-11,8260750.0,0.010198,0.002908,3141.63
DIS,2019-12-12,7763316.0,0.001152,0.008575,3168.57
DIS,2019-12-13,9353254.0,-0.003384,7.3e-05,3168.8
DIS,2019-12-16,9146339.0,0.01421,0.007148,3191.45
DIS,2019-12-17,8779665.0,-0.004917,0.000335,3192.52
DIS,2019-12-18,9472498.0,-0.009951,-0.000432,3191.14
DIS,2019-12-19,10249312.0,-0.000752,0.004459,3205.37
DIS,2019-12-20,12631869.0,0.004995,0.004945,3221.22
DIS,2019-12-23,9318682.0,-0.014978,0.000866,3224.01
DIS,2019-12-24,3508541.0,0.004216,-0.000195,3223.38
DIS,2019-12-26,4431113.0,0.002822,0.005128,3239.91
DIS,2019-12-27,5497500.0,0.000343,3.4e-05,3240.02
DIS,2019-12-30,6605481.0,-0.013585,-0.005781,3221.29
DIS,2019-12-31,5663965.0,0.005982,0.002946,3230.78
DIS,2020-01-02,9504711.0,0.024684,0.008379,3257.85
DIS,2020-01-03,7321837.0,-0.011471,-0.00706,3234.85
DIS,2020-01-06,8268374.0,-0.005802,0.003533,3246.28
DIS,2020-01-07,6972813.0,0.000343,-0.002803,3237.18
DIS,2020-01-08,6986395.0,-0.002059,0.004902,3253.05
DIS,2020-01-09,6668201.0,-0.00392,0.006655,3274.7
DIS,2020-01-10,5154850.0,-0.00145,-0.002855,3265.35
DIS,2020-01-13,9926387.0,-0.005117,0.006976,3288.13
DIS,2020-01-14,14846350.0,0.009174,-0.001515,3283.15
DIS,2020-01-15,6818180.0,-0.006061,0.00187,3289.29
DIS,2020-01-16,6948369.0,0.005543,0.008367,3316.81
DIS,2020-01-17,10355328.0,-0.005444,0.003862,3329.62
DIS,2020-01-21,9250157.0,-0.005335,-0.002652,3320.79
DIS,2020-01-22,7549950.0,0.003135,0.000289,3321.75
DIS,2020-01-23,11081973.0,-0.012569,0.001141,3325.54
DIS,2020-01-24,13076325.0,-0.014909,-0.009042,3295.47
DIS,2020-01-27,12831818.0,-0.02984,-0.015731,3243.63
DIS,2020-01-28,10390015.0,0.018175,0.010054,3276.24
DIS,2020-01-29,9389202.0,-0.016694,-0.000867,3273.4
DIS,2020-01-30,11847328.0,0.012862,0.003134,3283.66
DIS,2020-01-31,12379079.0,0.003628,-0.017706,3225.52
DIS,2020-02-03,12659963.0,0.021763,0.007255,3248.92
DIS,2020-02-04,23519727.0,0.02413,0.01498,3297.59
DIS,2020-02-05,27824121.0,-0.023216,0.011251,3334.69
DIS,2020-02-06,9504618.0,0.009408,0.003326,3345.78
DIS,2020-02-07,10948878.0,-0.011773,-0.005401,3327.71
DIS,2020-02-10,8162055.0,0.011133,0.007326,3352.09
DIS,2020-02-11,10790080.0,-0.011081,0.001688,3357.75
DIS,2020-02-12,8168150.0,0.005957,0.006463,3379.45
DIS,2020-02-13,7543117.0,-0.006697,-0.00163,3373.94
DIS,2020-02-14,9110543.0,-0.009652,0.001844,3380.16
DIS,2020-02-18,8223909.0,-0.002867,-0.00292,3370.29
DIS,2020-02-19,7080871.0,0.015524,0.004706,3386.15
DIS,2020-02-20,5981715.0,-0.006582,-0.003816,3373.23
DIS,2020-02-21,7725829.0,-0.009974,-0.010518,3337.75
DIS,2020-02-24,19336454.0,-0.042887,-0.033514,3225.89
DIS,2020-02-25,21032491.0,-0.036238,-0.03028,3128.21
DIS,2020-02-26,31226998.0,-0.037678,-0.003779,3116.39
DIS,2020-02-27,30827530.0,-0.043126,-0.044163,2978.76
DIS,2020-02-28,35453804.0,-0.003304,-0.008238,2954.22
DIS,2020-03-02,21775916.0,0.019805,0.046039,3090.23
DIS,2020-03-03,19529722.0,-0.029422,-0.028108,3003.37
DIS,2020-03-04,13842096.0,0.023444,0.042203,3130.12
DIS,2020-03-05,22397240.0,-0.043631,-0.033922,3023.94
DIS,2020-03-06,22899617.0,0.011318,-0.017054,2972.37
DIS,2020-03-09,26233565.0,-0.094734,-0.07597,2746.56
DIS,2020-03-10,24083654.0,0.068136,0.049396,2882.23
DIS,2020-03-11,24794290.0,-0.053382,-0.048868,2741.38
