ticker,date,pos,neg,unc,ceo_ratio,analyst_ratio,net_sentiment,sector,Adj Close,returns_market,rolling_corr_net_sent,recommendation_mean,PE Ratio
COST,2020-09-25 05:57:10,0.015,0.012,0.012,0.0526315789473684,0.0,0.0029999999999999,Consumer Defensive,317.3272399902344,-0.0127379113034625,-0.1482153860701419,2.1,35.73
COST,2020-12-11 05:22:00,0.0171,0.0057,0.0076,0.0769230769230769,0.0,0.0114,Consumer Defensive,357.23638916015625,0.0061964960301561,0.8843166020975375,2.1,43.27
COST,2021-03-05 03:49:07,0.0134,0.0067,0.0096,0.0769230769230769,0.0,0.0067,Consumer Defensive,302.8047790527344,-0.0053911903360935,0.8572057377666684,2.1,34.12
CRM,2009-08-21 02:32:00,0.0399,0.0114,0.0217,0.0714285714285714,0.0,0.0284999999999999,Technology,13.358197212219238,0.1621913816485727,-0.1645608909626047,2.0,95.76
CRM,2009-11-18 02:27:10,0.0365,0.0158,0.0219,0.0833333333333333,0.0,0.0206999999999999,Technology,15.83221435546875,-0.0304832283026611,0.7679786412216857,2.0,95.76
CRM,2010-02-28 11:07:10,0.0337,0.0135,0.018,0.0714285714285714,0.0,0.0202,Technology,,,,2.0,98.85
CRM,2010-05-21 09:56:21,0.0411,0.0082,0.02,0.1818181818181818,0.0,0.0329,Technology,20.71802520751953,0.0532708843094402,,2.0,137.45
CRM,2011-02-25 06:41:18,0.0235,0.0056,0.0213,0.1538461538461538,0.0769230769230769,0.0179,Technology,34.554100036621094,0.0335764141266035,,2.0,273.54
CRM,2011-05-20 04:11:16,0.0188,0.0188,0.0176,0.1538461538461538,0.0769230769230769,0.0,Technology,36.49050521850586,0.0795227955152781,,2.0,405.83
CRM,2011-08-19 04:11:48,0.0313,0.0096,0.0205,0.1428571428571428,0.0,0.0217,Technology,27.62735366821289,-0.0268278760623155,-0.4087430435002536,2.0,720.32
CRM,2011-11-18 03:21:13,0.0398,0.0066,0.0155,0.1052631578947368,0.7894736842105263,0.0332,Technology,28.232166290283203,-0.1004044470394509,-0.95036161882955,2.0,0.0
CRM,2012-02-24 02:01:09,0.0232,0.0093,0.0209,0.1428571428571428,0.7857142857142857,0.0139,Technology,35.751285552978516,0.0900810606603399,-0.8923183812213826,2.0,0.0
CRM,2012-05-18 02:31:08,0.0302,0.0116,0.0163,0.1111111111111111,0.8333333333333334,0.0186,Technology,36.2341423034668,0.0880417348895676,-0.9311046139703576,2.0,0.0
CRM,2012-08-24 00:51:06,0.0228,0.0091,0.0182,0.1111111111111111,0.7777777777777778,0.0137,Technology,36.97087097167969,0.0120595764063997,-0.8348722025061599,2.0,0.0
CRM,2012-11-21 01:41:08,0.0443,0.007,0.0198,0.125,0.8125,0.0373,Technology,39.51955795288086,0.0882796491643103,0.4154210068583062,2.0,0.0
CRM,2013-03-01 01:25:06,0.0448,0.0085,0.0206,0.0833333333333333,0.0,0.0363,Technology,45.29890441894531,0.0755230487998943,0.6430938600771827,2.0,0.0
CRM,2013-03-05 20:11:36,0.0195,0.0362,0.0153,0.0,0.0,-0.0167,Technology,46.23723602294922,-0.0006454967798128,0.9187956696598616,2.0,0.0
CRM,2013-03-06 21:54:05,0.0276,0.0083,0.0097,0.0,0.0,0.0192999999999999,Technology,46.386573791503906,0.0032298160833093,0.8285282985534541,2.0,0.0
CRM,2013-03-21 02:41:09,0.0045,0.0181,0.0,0.3333333333333333,0.0,-0.0136,Technology,42.991641998291016,0.0012752709817569,0.7987442996064283,2.0,0.0
CRM,2013-05-23 23:16:10,0.0316,0.0117,0.0164,0.1428571428571428,0.0,0.0199,Technology,45.488059997558594,-0.0019659503657166,0.0908773995066168,2.0,0.0
CRM,2013-06-04 18:45:07,0.0284,0.0155,0.0323,0.2307692307692307,0.0,0.0129,Technology,37.6329345703125,-0.0789473094547206,-0.1462907218945978,2.0,0.0
CRM,2013-06-07 02:43:09,0.0065,0.0129,0.0013,0.5,0.0,-0.0064,Technology,39.434932708740234,0.0407251348621739,-0.5108813184253042,2.0,0.0
CRM,2013-08-29 23:26:06,0.0468,0.0072,0.0204,0.1333333333333333,0.0,0.0396,Technology,43.45708084106445,0.0203366695163571,-0.0621561202559719,2.0,0.0
CRM,2013-09-05 04:53:07,0.0378,0.0052,0.0104,0.0,0.0,0.0326,Technology,48.38520050048828,-0.0034857872931236,-0.0513057541965576,2.0,0.0
CRM,2013-09-12 19:25:08,0.0274,0.0165,0.0069,0.0,0.0,0.0109,Technology,49.73918914794922,0.0016037852958745,-0.5427135108045612,2.0,0.0
CRM,2013-11-19 00:58:07,0.0146,0.0085,0.0207,0.1428571428571428,0.0,0.0060999999999999,Technology,52.50690460205078,-0.0499008821451121,0.7576595639002095,2.0,0.0
CRM,2013-12-03 23:28:06,0.0365,0.0156,0.0039,0.0,0.0,0.0209,Technology,51.40180969238281,0.0013575688252021,0.5876290589729538,2.0,0.0
CRM,2014-02-28 01:37:05,0.0362,0.0052,0.0194,0.1428571428571428,0.0,0.031,Technology,62.09434127807617,-0.0581396021652943,-0.2346583904612315,2.0,0.0
CRM,2014-03-04 00:57:08,0.0254,0.0197,0.0085,0.0,0.0,0.0057,Technology,62.7912483215332,0.0256952396287335,-0.4312995535320638,2.0,0.0
CRM,2014-05-21 01:29:07,0.0462,0.0038,0.015,0.1176470588235294,0.0,0.0424,Technology,49.96817398071289,-0.0510493086653205,-0.914731519349307,2.0,0.0
CRM,2014-06-03 00:51:08,0.0117,0.0151,0.0,0.5,0.0,-0.0034,Technology,50.72481155395508,-0.027300561102205,-0.6700496214475458,2.0,0.0
CRM,2014-08-22 03:43:08,0.0405,0.0089,0.019,0.1666666666666666,0.0,0.0316,Technology,59.53569793701172,0.07341588731824,-0.0003581314353278,2.0,0.0
CRM,2014-11-20 01:50:07,0.0466,0.0074,0.0123,0.1538461538461538,0.0,0.0392,Technology,58.042327880859375,-0.0445755940112759,-0.0381758362415458,2.0,0.0
CRM,2015-02-26 05:32:06,0.0405,0.0074,0.0147,0.2307692307692307,0.0,0.0331,Technology,69.92955017089844,0.1172259445930257,0.3449908511990986,2.0,0.0
CRM,2015-03-13 02:38:11,0.0298,0.0027,0.0041,0.5,0.0,0.0271,Technology,64.31448364257812,-0.0053887086307592,-0.2726399536969368,2.0,0.0
CRM,2015-05-21 02:00:05,0.0328,0.0097,0.0134,0.2142857142857142,0.0,0.0231,Technology,72.58776092529297,0.0391961306197632,-0.2509864152278299,2.0,0.0
CRM,2015-08-21 01:10:08,0.0566,0.0075,0.0151,0.1764705882352941,0.0,0.0491,Technology,68.84437561035156,0.0196108164348667,-0.0252524116878952,2.0,0.0
CRM,2015-11-19 04:35:10,0.0331,0.0083,0.0152,0.4,0.0,0.0247999999999999,Technology,80.2835922241211,0.0425340430761682,-0.2484569798686307,2.0,0.0
CRM,2016-02-25 06:18:09,0.0535,0.0075,0.0149,0.2666666666666666,0.0,0.046,Technology,69.11317443847656,0.1103645462007365,0.2650333345601416,2.0,0.0
CRM,2016-05-19 02:36:13,0.0659,0.0052,0.0129,0.1333333333333333,0.0,0.0607,Technology,80.73159790039062,0.0413508207033492,-0.0290097979288575,2.0,0.0
CRM,2016-09-01 07:46:33,0.0607,0.0087,0.0099,0.2,0.0,0.052,Technology,75.57450103759766,-0.0441953813926067,-0.1860368412327854,2.0,262.69
CRM,2016-11-18 03:56:12,0.0599,0.0037,0.0137,0.1333333333333333,0.0,0.0562,Technology,77.42627716064453,0.0343130570236938,-0.3395946956169015,2.0,249.41
CRM,2017-03-01 03:50:22,0.045,0.0064,0.0167,0.0,0.0,0.0385999999999999,Technology,83.43958282470703,0.0302397014350885,0.0929210163446066,2.0,291.65
CRM,2017-05-19 03:04:11,0.0644,0.0048,0.0131,0.2,0.0,0.0596,Technology,87.01371765136719,-0.0039885652745055,-0.2826456864334556,2.0,428.68
CRM,2017-08-23 02:31:10,0.0531,0.0072,0.0133,0.1538461538461538,0.0,0.0459,Technology,92.65865325927734,0.0012910890534032,-0.318702248150121,2.0,0.0
CRM,2017-11-22 03:40:08,0.0296,0.0129,0.0154,0.1764705882352941,0.0,0.0167,Technology,106.35784149169922,-0.0181066441764899,0.2812104766112276,2.0,10188.27
CRM,2018-03-01 04:08:20,0.0605,0.006,0.0133,0.0,0.0,0.0545,Technology,118.90215301513672,0.0273548534928926,0.6595218471670401,2.0,667.06
CRM,2018-03-22 01:11:11,0.0378,0.0126,0.0202,0.1764705882352941,0.0,0.0252,Technology,117.51829528808594,-0.0300739357020018,0.8950494430495229,2.0,188.2
CRM,2018-05-30 00:54:07,0.0415,0.0047,0.0154,0.3571428571428571,0.0,0.0368,Technology,128.72853088378906,0.0190731810936011,0.8681502256445366,2.0,188.2
CRM,2018-08-30 01:55:07,0.046,0.0061,0.0121,0.25,0.0,0.0399,Technology,151.4675750732422,-0.0171835326953551,0.7783535236821916,2.0,135.19
CRM,2018-11-28 05:02:05,0.035,0.02,0.0125,0.3076923076923077,0.0,0.015,Technology,140.01841735839844,0.1027129119868073,-0.6743715143034451,2.0,127.69
CRM,2018-12-05 21:12:06,0.0343,0.0014,0.0069,0.0,0.0,0.0329,Technology,,,,2.0,127.69
CRM,2018-12-06 06:25:05,0.0499,0.0171,0.0114,0.6666666666666666,0.0,0.0327999999999999,Technology,141.43212890625,0.0202528348960544,,2.0,127.69
CRM,2019-03-05 04:54:11,0.0434,0.0037,0.0161,0.3571428571428571,0.0,0.0397,Technology,156.2762451171875,-0.0096529087623842,,2.0,105.06
CRM,2019-06-05 01:13:19,0.0453,0.016,0.0107,0.4615384615384615,0.0,0.0293,Technology,157.73973083496094,0.0505933960866284,,2.0,111.98
CRM,2019-08-23 03:37:10,0.0582,0.0189,0.0014,0.4,0.0,0.0393,Technology,150.90011596679688,0.0224636400772157,-0.8112341952481722,2.0,0.0
CRM,2019-09-19 01:11:08,0.0489,0.007,0.0126,0.0,0.0,0.0419,Technology,152.92112731933594,0.0054330574685153,-0.8617670058922418,2.0,162.28
CRM,2019-12-04 03:00:07,0.0358,0.0248,0.0179,0.4166666666666667,0.0,0.011,Technology,155.7386016845703,-0.0318129110520618,0.5696868808587252,2.0,162.28
CRM,2020-02-26 04:02:51,0.0553,0.0132,0.0092,0.3076923076923077,0.0,0.0421,Technology,178.0794219970703,-0.0132400670116001,0.7336644638333211,2.0,329.99
CRM,2020-05-29 04:38:09,0.0242,0.0255,0.0153,0.5,0.0,-0.0012999999999999,Technology,174.01747131347656,-0.0348426733188255,0.8999658818103965,2.0,806.13
CRM,2020-06-09 22:30:11,0.0475,0.0173,0.0029,0.5,0.0,0.0302,Technology,173.78848266601562,-0.011271660820073,0.9356489202362326,2.0,806.13
CRM,2020-06-10 01:43:07,0.0467,0.017,0.0028,0.5,0.0,0.0296999999999999,Technology,181.295166015625,0.0431943661308995,0.4522595437819059,2.0,806.13
CRM,2020-08-26 05:36:07,0.0521,0.0121,0.0194,0.4285714285714285,0.0,0.04,Technology,271.1164245605469,0.2604489604989162,0.6975411751455914,2.0,75.77
CRM,2020-12-02 04:23:07,0.0373,0.0055,0.0166,0.5,0.0,0.0318,Technology,219.80421447753903,-0.0852289552045642,0.8542636806167656,2.0,60.37
CRM,2021-02-26 03:37:08,0.0464,0.0106,0.0186,0.4166666666666667,0.0,0.0358,Technology,215.5431365966797,-0.0630950445665146,0.6490293377642117,2.0,51.15
DUK,2009-10-30 19:23:08,0.0271,0.0248,0.0192,0.6666666666666666,0.0,0.0023,Utilities,24.374088287353516,-0.0180014293069398,0.6525970456613696,2.3,10.92
DUK,2010-05-04 20:41:20,0.0338,0.0146,0.0124,0.2222222222222222,0.0,0.0191999999999999,Utilities,26.51409339904785,-0.0129944995880442,-0.192028427820748,2.3,9.69
DUK,2010-08-03 19:06:27,0.0348,0.0196,0.0174,0.1666666666666666,0.0833333333333333,0.0151999999999999,Utilities,27.957408905029297,0.0,0.288298855777234,2.3,16.81
DUK,2010-10-28 19:06:18,0.0346,0.0179,0.01,0.1538461538461538,0.0769230769230769,0.0167,Utilities,29.492536544799805,0.0111918803215629,0.5378597796739439,2.3,10.24
DUK,2011-02-17 19:01:26,0.0327,0.0142,0.0087,0.2,0.0,0.0185,Utilities,30.3831729888916,0.0237289065817736,-0.0603382952537015,2.3,9.75
DUK,2011-05-03 20:22:11,0.0322,0.0144,0.0122,0.1538461538461538,0.0769230769230769,0.0178,Utilities,31.489850997924805,-0.0010639948265104,0.5936109757644774,2.3,9.75
DUK,2011-08-02 20:51:23,0.0351,0.0283,0.0147,0.2727272727272727,0.0,0.0068,Utilities,31.500368118286133,-0.0080211748492744,0.7221357042594999,2.3,6.92
DUK,2011-08-23 21:01:03,0.0256,0.0098,0.0049,0.1666666666666666,0.0,0.0158,Utilities,31.844226837158203,0.0076291234945353,0.7116991770693539,2.3,8.31
DUK,2011-11-03 18:11:24,0.0283,0.025,0.0131,0.1,0.6,0.0032999999999999,Utilities,35.83982467651367,0.0185999317405847,-0.327695315081667,2.3,8.31
DUK,2012-02-16 19:01:13,0.0605,0.011,0.0143,0.0769230769230769,0.6923076923076923,0.0495,Utilities,37.216705322265625,0.0110207602488261,0.1719837027645064,2.3,12.69
DUK,2012-05-03 21:01:03,0.0129,0.0165,0.0153,0.4,0.0,-0.0036,Utilities,37.745845794677734,-0.0037245871585313,0.2986394199592091,2.3,12.69
DUK,2012-05-04 18:41:07,0.0273,0.012,0.012,0.0666666666666666,0.5333333333333333,0.0153,Utilities,38.0280647277832,0.0074768210160298,0.2992037855981512,2.3,12.69
DUK,2012-08-02 18:41:24,0.058,0.0078,0.0078,0.1111111111111111,0.5555555555555556,0.0502,Utilities,40.1252555847168,-0.0008881125423813,0.4388919564389912,2.3,14.09
DUK,2012-11-08 18:31:10,0.0431,0.0155,0.0077,0.25,0.6666666666666666,0.0276,Utilities,37.632850646972656,-0.0060372909338269,-0.031071836845267,2.3,14.33
DUK,2013-02-13 17:20:08,0.0486,0.0088,0.0121,0.375,0.0,0.0397999999999999,Utilities,42.38214111328125,0.0012363352244693,-0.4222067552848048,2.3,14.5
DUK,2013-03-01 01:22:05,0.0412,0.0225,0.0188,0.1818181818181818,0.0,0.0187,Utilities,42.6469612121582,0.0,0.240625459315902,2.3,13.35
DUK,2013-05-03 17:02:19,0.028,0.0135,0.0078,0.2142857142857142,0.0714285714285714,0.0145,Utilities,45.86164093017578,-0.0041456538640777,0.4131080567804161,2.3,13.35
DUK,2013-05-04 02:34:08,0.0141,0.0059,0.0012,0.0625,0.0,0.0081999999999999,Utilities,,,,2.3,13.35
DUK,2013-08-07 19:07:08,0.044,0.0121,0.0077,0.3076923076923077,0.0769230769230769,0.0319,Utilities,44.22483825683594,-0.0009842565485116,,2.3,14.8
DUK,2013-09-12 18:09:11,0.0453,0.008,0.0107,0.5,0.0,0.0373,Utilities,40.8907356262207,-0.0052056758413691,,2.3,12.33
DUK,2013-09-24 16:18:05,0.0159,0.0079,0.0066,0.6666666666666666,0.0,0.008,Utilities,42.60262680053711,-0.0005904450808666,,2.3,12.33
DUK,2013-11-06 16:57:10,0.0428,0.0113,0.0079,0.2142857142857142,0.0,0.0315,Utilities,46.076812744140625,0.0104900133175842,-0.0025387361701723,2.3,12.33
DUK,2013-12-12 03:44:04,0.0214,0.0147,0.0134,0.75,0.0,0.0066999999999999,Utilities,43.38922500610352,-0.0020485062916464,0.1932917664891431,2.3,11.68
DUK,2014-02-18 18:16:05,0.0356,0.0167,0.0078,0.25,0.0,0.0189,Utilities,45.998565673828125,0.0006995125818902,0.9468676202867012,2.3,16.79
DUK,2014-05-07 21:18:08,0.0338,0.0273,0.0044,0.3333333333333333,0.0833333333333333,0.0064999999999999,Utilities,47.49110794067383,0.0102642841991194,0.3806613686773694,2.3,16.79
DUK,2014-08-07 20:42:13,0.0333,0.0144,0.0089,0.2727272727272727,0.0,0.0189,Utilities,45.918968200683594,0.010881771315685,0.1385463696442659,2.3,15.52
DUK,2014-11-05 20:21:18,0.0196,0.0087,0.0055,0.0833333333333333,0.0,0.0109,Utilities,54.920936584472656,0.0154441780186416,-0.5300323670173509,2.3,14.09
DUK,2015-02-18 18:31:18,0.0284,0.0164,0.0055,0.25,0.0,0.012,Utilities,54.28673553466797,0.0199017461740806,-0.0375114318371075,2.3,12.81
DUK,2015-05-01 19:23:07,0.0355,0.0155,0.0022,0.25,0.0833333333333333,0.0199999999999999,Utilities,52.22846221923828,0.0042545594362775,-0.8775444210974154,2.3,12.81
DUK,2015-08-06 19:10:07,0.0286,0.0066,0.0022,0.0,0.0833333333333333,0.022,Utilities,50.027645111083984,-0.0018924885951038,-0.9595791483863726,2.3,12.15
DUK,2015-11-05 21:15:12,0.0357,0.0145,0.0056,0.0833333333333333,0.0833333333333333,0.0212,Utilities,48.9447021484375,-0.0066734232635291,-0.952432867082114,2.3,14.13
DUK,2016-02-18 22:14:13,0.0514,0.0105,0.0035,0.2,0.1333333333333333,0.0409,Utilities,53.405052185058594,0.009403875643251,0.734373334317825,2.3,14.77
DUK,2016-05-03 18:54:25,0.0388,0.0133,0.0078,0.2142857142857142,0.0714285714285714,0.0255,Utilities,55.2480583190918,-0.0012667126211165,0.9671728503573536,2.3,14.77
DUK,2016-08-04 20:06:50,0.0302,0.0151,0.0075,0.25,0.0833333333333333,0.0151,Utilities,60.35921859741211,0.0010568069814551,0.7339379673279122,2.3,16.04
DUK,2016-11-04 20:44:21,0.0231,0.0154,0.0099,0.1666666666666666,0.0,0.0076999999999999,Utilities,55.27335357666016,-0.0091050104365002,0.9007466090330116,2.3,13.84
DUK,2017-02-16 19:56:32,0.0561,0.0023,0.0092,0.0,0.0909090909090909,0.0538,Utilities,57.71443176269531,0.0276116918289426,0.9628608589032176,2.3,19.19
DUK,2017-05-09 20:38:25,0.0426,0.0161,0.0058,0.0,0.0,0.0265,Utilities,60.06248474121094,-0.0097685936857718,0.8670859972480095,2.3,19.19
DUK,2017-08-03 19:32:38,0.0398,0.0088,0.0055,0.0,0.0,0.031,Utilities,63.938743591308594,0.008980570820817,0.9009594215169272,2.3,18.35
DUK,2017-09-07 19:09:06,0.0322,0.0116,0.0129,0.5,0.0,0.0206,Utilities,65.22019958496094,0.004023355569686,0.8475450319287017,2.3,20.7
DUK,2017-11-03 16:52:22,0.0266,0.0111,0.0089,0.0,0.0769230769230769,0.0154999999999999,Utilities,66.10135650634766,-0.000451779099402,0.1869551888078819,2.3,20.7
DUK,2018-02-20 21:59:11,0.0404,0.0055,0.0022,0.2727272727272727,0.0909090909090909,0.0349,Utilities,57.762672424316406,-0.0131680451579363,-0.3497872795132658,2.3,14.02
DUK,2018-05-10 18:02:09,0.0309,0.0064,0.0106,0.0,0.0769230769230769,0.0245,Utilities,59.64762115478515,0.0066974241963813,-0.6924837638442358,2.3,14.02
DUK,2018-08-02 18:34:15,0.0347,0.0152,0.0022,0.0,0.0,0.0195,Utilities,62.122440338134766,-0.007402686146453,-0.5026680842567558,2.3,15.47
DUK,2018-11-02 20:58:27,0.032,0.021,0.0044,0.0,0.0769230769230769,0.011,Utilities,64.50618743896484,0.0113886194429999,-0.7469471406653363,2.3,15.26
DUK,2019-02-14 23:28:09,0.0483,0.0135,0.0,0.1666666666666666,0.0,0.0348,Utilities,70.0613021850586,-0.0094964814383766,-0.6894641003471699,2.3,17.48
DUK,2019-05-09 18:17:56,0.0329,0.0057,0.0057,0.1,0.1,0.0272,Utilities,69.271484375,-0.0110478378021,-0.8334144147737071,2.3,17.48
DUK,2019-08-06 19:16:56,0.0479,0.0264,0.0088,0.2727272727272727,0.0,0.0215,Utilities,71.70556640625,0.0225390488918695,-0.6845031756056003,2.3,15.75
DUK,2019-11-08 21:43:45,0.0403,0.0196,0.0208,0.0909090909090909,0.0909090909090909,0.0207,Utilities,73.31629180908203,-0.0284081321331608,-0.1117728494318863,2.3,16.19
DUK,2020-02-13 21:29:46,0.0312,0.0187,0.0212,0.1111111111111111,0.1111111111111111,0.0124999999999999,Utilities,83.28162384033203,0.0323279098684212,-0.6111542452073142,2.3,14.86
DUK,2020-05-12 21:12:02,0.0296,0.0228,0.0121,0.3,0.2,0.0068,Utilities,68.11605072021484,0.0026936962454018,-0.2291481066878361,2.3,13.3
DUK,2020-08-10 19:42:01,0.0316,0.0214,0.0147,0.0,0.2,0.0102,Utilities,71.33515167236328,-0.021360006372122,-0.4072198381160435,2.3,23.93
DUK,2020-11-05 20:13:07,0.0438,0.0067,0.0045,0.2727272727272727,0.1818181818181818,0.0371,Utilities,80.21481323242188,0.0071617879343275,0.1353365462960841,2.3,27.62
EL,2009-11-01 15:58:10,0.0657,0.0138,0.0127,0.0769230769230769,0.1538461538461538,0.0518999999999999,Consumer Defensive,,,,2.6,20.14
EL,2010-01-28 17:53:12,0.0558,0.019,0.0078,0.2222222222222222,0.1111111111111111,0.0368,Consumer Defensive,22.330087661743164,-0.011185463711433,,2.6,20.14
EL,2010-04-27 19:13:14,0.064,0.0064,0.0064,0.1333333333333333,0.1333333333333333,0.0576,Consumer Defensive,28.232566833496097,-0.04172659653526,,2.6,25.28
EL,2010-08-12 22:30:16,0.084,0.0067,0.009,0.1666666666666666,0.1111111111111111,0.0773,Consumer Defensive,24.75507354736328,-0.025683665344986,,2.6,19.81
EL,2010-10-29 20:06:22,0.0728,0.011,0.0044,0.2222222222222222,0.0555555555555555,0.0618,Consumer Defensive,29.962902069091797,0.1049523973779695,0.0439935058531848,2.6,20.43
EL,2011-02-04 00:01:21,0.0812,0.0054,0.0032,0.3076923076923077,0.0769230769230769,0.0757999999999999,Consumer Defensive,39.54606246948242,0.01152937624767,-0.1906194814565929,2.6,22.63
EL,2011-05-05 20:31:22,0.0816,0.0079,0.0034,0.2666666666666666,0.0666666666666666,0.0737,Consumer Defensive,41.24699020385742,0.0124211691899049,-0.9819108796126416,2.6,24.32
EL,2011-08-15 21:11:11,0.0738,0.0065,0.0033,0.2666666666666666,0.0666666666666666,0.0673,Consumer Defensive,40.08609771728515,-0.0652454716577147,-0.4134380269801947,2.6,19.18
EL,2011-11-03 21:31:14,0.067,0.0045,0.0101,0.2857142857142857,0.5714285714285714,0.0625,Consumer Defensive,50.56793975830078,0.1794107964888367,-0.5487347943771261,2.6,19.18
EL,2012-02-03 20:21:08,0.0753,0.0054,0.0054,0.2666666666666666,0.6666666666666666,0.0699,Consumer Defensive,49.3509521484375,-0.023279548383692,-0.6285938010187364,2.6,23.06
EL,2012-05-04 18:41:05,0.0749,0.0054,0.0086,0.3076923076923077,0.6153846153846154,0.0694999999999999,Consumer Defensive,52.13273620605469,-0.0534688268313363,-0.8885619482677101,2.6,25.2
EL,2012-08-14 20:41:09,0.0756,0.006,0.0081,0.1875,0.625,0.0696,Consumer Defensive,51.626190185546875,0.0930742918397358,-0.8105465086235712,2.6,21.71
EL,2012-11-01 19:31:08,0.061,0.0182,0.0032,0.2666666666666666,0.6666666666666666,0.0428,Consumer Defensive,52.51908874511719,-0.0073032721093281,0.0992836719537563,2.6,24.03
EL,2013-02-05 19:11:12,0.0657,0.0115,0.0063,0.25,0.6875,0.0542,Consumer Defensive,56.248512268066406,0.0599508885633324,0.0984431492210871,2.6,22.34
EL,2013-02-22 19:41:15,0.068,0.0033,0.0067,1.0,0.0,0.0647,Consumer Defensive,55.03157043457031,0.0044422256872895,0.6042756813174227,2.6,22.81
EL,2013-05-02 18:41:09,0.0735,0.0138,0.0043,0.25,0.6875,0.0596999999999999,Consumer Defensive,61.54765319824219,0.0263118573484004,0.2143764555434054,2.6,22.81
EL,2013-06-11 12:51:10,0.0809,0.0034,0.0091,1.0,0.0,0.0775,Consumer Defensive,59.21308898925781,0.0022187511460491,-0.8375106972084011,2.6,22.48
EL,2013-08-15 17:02:11,0.0848,0.0117,0.0085,0.1428571428571428,0.6666666666666666,0.0731,Consumer Defensive,58.87224197387695,0.0342394603004767,-0.2286810032526239,2.6,23.96
EL,2013-10-31 18:11:19,0.0915,0.0067,0.0112,0.25,0.6875,0.0848,Consumer Defensive,62.189151763916016,-0.0058838336625607,-0.7441440156009804,2.6,23.96
EL,2014-02-05 19:11:47,0.0672,0.0076,0.0011,0.3076923076923077,0.6923076923076923,0.0595999999999999,Consumer Defensive,57.435909271240234,-0.0553547871899242,0.5977166299052666,2.6,26.3
EL,2014-05-02 18:51:12,0.0848,0.0079,0.009,0.2222222222222222,0.7777777777777778,0.0769,Consumer Defensive,66.6495590209961,0.0475140984794248,0.5806891275454845,2.6,22.62
EL,2014-08-15 23:17:07,0.0958,0.0075,0.0065,0.1333333333333333,0.1333333333333333,0.0882999999999999,Consumer Defensive,67.30357360839844,0.0034258105787683,0.5901214320768523,2.6,23.2
EL,2014-11-04 22:11:16,0.0655,0.0106,0.0032,0.1875,0.8125,0.0549,Consumer Defensive,63.79252243041992,-0.0521326753646376,0.7662207774629662,2.6,23.2
EL,2015-05-05 18:51:11,0.0595,0.0077,0.0055,0.2,0.8,0.0518,Consumer Defensive,77.47622680664062,0.0402205705653104,0.2186613013351953,2.6,23.83
EL,2015-08-18 14:45:07,0.0626,0.0078,0.0123,0.0588235294117647,0.0588235294117647,0.0548,Consumer Defensive,74.93347930908203,0.0123186963566783,-0.0201310538297789,2.6,23.86
EL,2015-11-02 20:40:09,0.0662,0.0149,0.0107,0.1764705882352941,0.0588235294117647,0.0513,Consumer Defensive,77.98827362060547,0.0809099579990102,-0.867612487932513,2.6,23.86
EL,2016-02-05 20:46:14,0.0495,0.0146,0.0191,0.25,0.0,0.0349,Consumer Defensive,81.88016510009766,0.0457418906553295,-0.1728113238708757,2.6,25.63
EL,2016-05-03 19:44:33,0.0702,0.01,0.0056,0.2307692307692307,0.0769230769230769,0.0602,Consumer Defensive,84.2244644165039,-0.0395347888271294,-0.5724597584721497,2.6,34.36
EL,2016-08-19 18:33:32,0.0583,0.013,0.0108,0.0588235294117647,0.1176470588235294,0.0453,Consumer Defensive,83.08690643310547,-0.0354362918283481,-0.3740621786176814,2.6,26.62
EL,2016-11-02 19:56:42,0.0731,0.0142,0.0098,0.0,0.0,0.0588999999999999,Consumer Defensive,74.15608215332031,-0.054461125336661,-0.8757934726888812,2.6,26.62
EL,2017-02-02 21:38:20,0.0628,0.0121,0.0088,0.0,0.0,0.0506999999999999,Consumer Defensive,74.8431396484375,0.0260261370040217,-0.4165940790944292,2.6,20.84
EL,2017-05-03 19:56:21,0.0552,0.0044,0.0011,0.0,0.0,0.0508,Consumer Defensive,83.67002868652344,0.0436670455227838,-0.29707320422174,2.6,26.22
EL,2017-08-18 21:08:06,0.0757,0.011,0.0055,0.2222222222222222,0.0555555555555555,0.0647,Consumer Defensive,97.42214965820312,0.0772984025854521,0.1086892183124696,2.6,27.13
EL,2017-11-01 19:28:40,0.061,0.0067,0.0044,0.0,0.0714285714285714,0.0543,Consumer Defensive,112.68401336669922,0.0922100940472159,0.5998325358977651,2.6,27.13
EL,2018-02-02 22:32:19,0.0721,0.0067,0.0055,0.0769230769230769,0.0769230769230769,0.0654,Consumer Defensive,124.38308715820312,-0.0012638011929841,-0.345595557440121,2.6,41.26
EL,2018-05-02 20:14:25,0.068,0.0121,0.0055,0.0,0.1428571428571428,0.0559,Consumer Defensive,123.04345703125,-0.0851447154294448,0.1225230269976162,2.6,45.66
EL,2018-08-20 20:01:11,0.066,0.0106,0.0074,0.2,0.0666666666666666,0.0554,Consumer Defensive,130.7706298828125,0.033985355486366,-0.2184947393116172,2.6,43.42
EL,2018-10-31 18:30:27,0.0736,0.0095,0.0053,0.0,0.0,0.0641,Consumer Defensive,128.21498107910156,0.0474009981519305,0.4037106388421482,2.6,43.42
EL,2019-02-05 20:13:07,0.098,0.0111,0.01,0.0769230769230769,0.0769230769230769,0.0869,Consumer Defensive,142.252685546875,0.1163984196472915,0.7793354169327709,2.6,28.02
