ticker,date,pos,neg,unc,ceo_ratio,analyst_ratio,net_sentiment,sector,Adj Close,returns_market,rolling_corr_net_sent,recommendation_mean
LOW,2018-05-23 19:16:55,0.0748,0.0115,0.0069,0.0625,0.0625,0.06330000000000001,Consumer Cyclical,84.42269134521484,0.10425597735893488,-0.25966226669425324,2.4
LOW,2018-08-22 17:31:52,0.0547,0.0198,0.0093,0.2,0.1,0.0349,Consumer Cyclical,94.52693939208984,0.05795050143166769,-0.3125572151389622,2.4
LOW,2018-09-06 21:41:06,0.0748,0.0131,0.0052,0.5,0.0,0.061700000000000005,Consumer Cyclical,97.98480987548828,0.008947321243885975,-0.33350140710377835,2.4
LOW,2018-11-20 19:08:07,0.0508,0.0272,0.0083,0.3636363636363636,0.0909090909090909,0.0236,Consumer Cyclical,77.58026123046875,-0.05659545873261529,0.6328338522512228,2.4
LOW,2018-12-13 13:06:08,0.0582,0.0329,0.0127,0.3333333333333333,0.0952380952380952,0.025300000000000003,Consumer Cyclical,84.88097381591797,0.02366718539252277,0.23750309777228779,2.4
LOW,2019-02-27 21:06:13,0.0767,0.0177,0.0059,0.25,0.0833333333333333,0.059000000000000004,Consumer Cyclical,97.37289428710938,0.02465937309073518,0.5172406955405796,2.4
LOW,2019-05-22 20:22:28,0.0468,0.0211,0.007,0.125,0.0,0.0257,Consumer Cyclical,88.99118041992188,-0.1184515797468928,0.536870060579764,2.4
LOW,2019-08-21 20:03:41,0.0438,0.0266,0.0093,0.3333333333333333,0.0833333333333333,0.0172,Consumer Cyclical,98.66112518310547,0.10350478117869599,-0.05281710042863714,2.4
LOW,2019-09-04 19:52:13,0.0376,0.026,0.0217,0.6666666666666666,0.0,0.011600000000000003,Consumer Cyclical,102.24215698242188,0.006656011999570888,-0.0335474360492593,2.4
LOW,2019-11-20 20:09:11,0.0612,0.0188,0.0025,0.3333333333333333,0.0,0.04239999999999999,Consumer Cyclical,108.17256164550781,0.039065368425573066,-0.07342612689220765,2.4
LOW,2019-12-04 16:46:48,0.0635,0.0193,0.011,0.3333333333333333,0.0,0.0442,Consumer Cyclical,105.9968032836914,0.007944085316918148,-0.2918325491993506,2.4
LOW,2020-02-26 19:55:06,0.0462,0.0321,0.0115,0.2727272727272727,0.0909090909090909,0.014100000000000001,Consumer Cyclical,104.48348236083984,-0.04404308809860136,0.6561791568272451,2.4
LOW,2020-03-06 20:24:08,0.0662,0.0101,0.0072,0.3333333333333333,0.0,0.0561,Consumer Cyclical,97.115234375,-0.020554139844111474,0.48082059701363844,2.4
LOW,2020-03-10 21:55:37,0.0523,0.022,0.0193,0.3333333333333333,0.0,0.0303,Consumer Cyclical,95.92559814453125,0.10401162143376208,0.004358952768737005,2.4
LOW,2020-05-20 17:01:56,0.0473,0.0345,0.0051,0.4166666666666667,0.0833333333333333,0.012799999999999999,Consumer Cyclical,108.51373291015625,0.0010267780824226858,0.062123050063002457,2.4
LOW,2020-06-03 20:38:08,0.0408,0.0122,0.0122,0.5,0.0,0.0286,Consumer Cyclical,123.21533966064453,0.006516083890544699,-0.23807139937059318,2.4
LOW,2020-06-16 16:53:08,0.0245,0.0303,0.013,0.5,0.0,-0.0058,Consumer Cyclical,122.19503784179688,0.031394314227516595,0.3404976522872951,2.4
LOW,2020-08-19 18:06:53,0.0499,0.0081,0.0058,0.4166666666666667,0.0833333333333333,0.041800000000000004,Consumer Cyclical,147.37464904785156,0.0023431450760484918,-0.7788939314413245,2.4
LOW,2020-11-18 17:59:10,0.053,0.0118,0.0106,0.4166666666666667,0.0,0.0412,Consumer Cyclical,137.0994415283203,-0.08207182621850673,-0.6557178029752685,2.4
LOW,2021-02-24 21:09:08,0.0554,0.0068,0.009,0.3846153846153846,0.0769230769230769,0.0486,Consumer Cyclical,152.1793975830078,-0.03725012204237299,-0.6976567719293163,2.4
MA,2007-05-02 19:20:00,0.024,0.012,0.0065,0.0,0.0,0.012,Financial Services,11.58857250213623,0.10013038784635353,,1.9
MA,2007-08-01 18:24:38,0.0176,0.0121,0.0077,0.0,0.0,0.005500000000000001,Financial Services,13.770247459411621,-0.06716376495977106,,1.9
MA,2007-10-31 17:30:23,0.0251,0.0057,0.0103,0.0555555555555555,0.0,0.0194,Financial Services,17.450876235961914,0.20846389725854064,,1.9
MA,2008-02-01 02:13:05,0.0256,0.0163,0.014,0.0833333333333333,0.0,0.009300000000000003,Financial Services,19.81000328063965,0.04067638398431139,0.9842313053583293,1.9
MA,2008-04-29 19:01:13,0.0289,0.0089,0.0122,0.0666666666666666,0.0,0.019999999999999997,Financial Services,25.21185874938965,0.1298147007390995,0.9372593718107154,1.9
MA,2008-07-31 19:06:29,0.0145,0.0178,0.0111,0.0,0.0,-0.003299999999999999,Financial Services,22.479644775390625,-0.09817896672091508,0.9636059295637488,1.9
MA,2008-11-04 05:06:22,0.0232,0.0415,0.0085,0.0666666666666666,0.0,-0.018300000000000004,Financial Services,15.689347267150879,0.18312613339807693,-0.08938659748300669,1.9
MA,2009-02-05 20:09:17,0.0476,0.0244,0.0104,0.0769230769230769,0.0769230769230769,0.023200000000000002,Financial Services,14.744531631469727,0.1404921977138316,0.12131452188701669,1.9
MA,2009-05-01 19:29:19,0.0276,0.0392,0.0081,0.0909090909090909,0.0,-0.0116,Financial Services,15.963704109191895,-0.057509192281861465,0.17204350205680072,1.9
MA,2009-07-30 19:14:19,0.0369,0.0369,0.0115,0.0666666666666666,0.0666666666666666,0.0,Financial Services,17.938722610473633,0.02948828448337948,0.17971013525819884,1.9
MA,2009-11-03 18:03:53,0.0532,0.0374,0.0147,0.0666666666666666,0.0,0.015799999999999995,Financial Services,20.272567749023438,-0.015495072781010033,0.7538728675177835,1.9
MA,2010-02-04 17:26:17,0.0442,0.0181,0.0136,0.1538461538461538,0.0,0.0261,Financial Services,20.553739547729492,-0.10287566369106516,-0.40642146997514284,1.9
MA,2010-05-05 00:11:17,0.0612,0.0075,0.0112,0.1333333333333333,0.0,0.0537,Financial Services,22.031396865844727,-0.05297466369597259,-0.6264759007274263,1.9
MA,2010-08-03 19:06:27,0.0297,0.0095,0.0071,0.0588235294117647,0.0588235294117647,0.020200000000000003,Financial Services,18.616695404052734,-0.007950213086445057,-0.33562684061691583,1.9
MA,2010-11-02 20:06:18,0.0262,0.0071,0.0095,0.0833333333333333,0.1666666666666666,0.0191,Financial Services,22.808298110961914,0.029248515638993222,-0.40445339285488796,1.9
MA,2011-02-03 18:51:24,0.035,0.0213,0.0188,0.0666666666666666,0.0,0.013700000000000004,Financial Services,22.768415451049805,0.02506421889777921,-0.925634830046613,1.9
MA,2011-05-03 20:51:19,0.0304,0.0152,0.0094,0.0666666666666666,0.0666666666666666,0.0152,Financial Services,26.215469360351562,0.025754662909273307,-0.5976111752270897,1.9
MA,2011-08-03 19:31:11,0.0392,0.0154,0.0131,0.1333333333333333,0.0,0.023799999999999998,Financial Services,31.43766212463379,0.13394114226222453,0.8802683750694007,1.9
MA,2011-09-16 07:31:43,0.0119,0.0132,0.0172,0.3333333333333333,0.3333333333333333,-0.001299999999999999,Financial Services,32.22528839111328,-0.002845214164218346,0.8397746511237776,1.9
MA,2011-11-02 18:21:19,0.0328,0.0243,0.0085,0.0769230769230769,0.7692307692307693,0.008500000000000004,Financial Services,33.236263275146484,0.06987756074379603,0.8217848700891249,1.9
MA,2012-02-02 20:11:10,0.029,0.0229,0.0121,0.0476190476190476,0.8571428571428571,0.006100000000000001,Financial Services,35.47306823730469,0.06696997710829233,0.9667927665588545,1.9
MA,2012-05-02 19:51:25,0.0324,0.0127,0.0093,0.0555555555555555,0.7222222222222222,0.0197,Financial Services,41.99831008911133,-0.009760816727493737,-0.18703746789382267,1.9
MA,2012-05-08 18:31:08,0.04,0.0129,0.0077,0.0,0.8181818181818182,0.0271,Financial Services,40.155399322509766,-0.010272521372017618,-0.9447594120345112,1.9
MA,2012-08-01 19:01:13,0.0314,0.0221,0.0081,0.0625,0.75,0.009299999999999996,Financial Services,39.76935577392578,-0.021462538010518006,-0.5578990355522216,1.9
MA,2012-10-31 19:11:34,0.0304,0.0182,0.0146,0.0666666666666666,0.7333333333333333,0.012199999999999999,Financial Services,42.936500549316406,0.017550194297005106,-0.11886341547226045,1.9
MA,2013-01-31 18:18:07,0.0325,0.0193,0.012,0.0769230769230769,0.3076923076923077,0.0132,Financial Services,48.31830978393555,0.004651279736459735,-0.135786505147456,1.9
MA,2013-05-01 15:32:09,0.0328,0.0222,0.0105,0.0666666666666666,0.0666666666666666,0.010600000000000002,Financial Services,50.37136459350586,-0.02371026668809817,0.8126037998663724,1.9
MA,2013-06-12 17:21:07,0.0235,0.0041,0.0083,0.0,0.0,0.0194,Financial Services,52.06590270996094,-0.004389181216484017,0.10337288267219723,1.9
MA,2013-07-31 16:24:08,0.034,0.0207,0.0134,0.0555555555555555,0.1111111111111111,0.013300000000000003,Financial Services,57.03526306152344,0.015280559625337364,0.2351015599668002,1.9
MA,2013-09-12 05:12:03,0.0166,0.0166,0.0138,0.25,0.0,0.0,Financial Services,62.351078033447266,0.013759877204824411,-0.32260007904799454,1.9
MA,2013-09-24 17:11:03,0.0223,0.0126,0.0056,0.0,0.0,0.0097,Financial Services,64.01837921142578,0.003484623491920802,-0.6498214016155327,1.9
MA,2013-10-31 16:20:04,0.0289,0.0113,0.0088,0.0588235294117647,0.1176470588235294,0.017599999999999998,Financial Services,67.04193878173828,-0.011823165203591612,-0.645165145329353,1.9
MA,2014-01-31 18:41:10,0.0235,0.0212,0.0118,0.05,0.85,0.0023,Financial Services,70.84773254394531,-0.05115377521831732,0.06831425118408596,1.9
MA,2014-05-01 20:37:09,0.0259,0.0123,0.0099,0.0588235294117647,0.1176470588235294,0.0136,Financial Services,69.58702850341797,0.009109288896835155,0.7072558338083925,1.9
MA,2014-05-19 17:39:06,0.017,0.0249,0.0066,0.5,0.0,-0.007899999999999997,Financial Services,69.24950408935547,0.0014915339065775246,0.13114512973540166,1.9
MA,2014-06-11 19:19:06,0.036,0.0245,0.0072,0.0,0.0,0.011499999999999996,Financial Services,72.07161712646484,-0.006333896650245419,0.1883964770543436,1.9
MA,2014-07-31 18:27:10,0.0326,0.0169,0.0109,0.0666666666666666,0.0666666666666666,0.0157,Financial Services,69.6211929321289,-0.023185431536138945,-0.3746259758624307,1.9
MA,2014-09-18 05:33:10,0.0335,0.004,0.0067,0.1428571428571428,0.0,0.029500000000000002,Financial Services,73.04824829101562,0.020729336973365875,0.2982662007436749,1.9
MA,2014-10-30 19:39:06,0.0321,0.0167,0.009,0.0769230769230769,0.0769230769230769,0.015399999999999997,Financial Services,78.16812896728516,0.09396011277374616,0.07067429530774649,1.9
MA,2014-11-21 01:02:16,0.0293,0.0102,0.0029,0.0,0.0,0.0191,Financial Services,79.66320037841797,0.001418456721005601,-0.13000584802566859,1.9
MA,2015-01-30 20:10:04,0.0337,0.0193,0.0096,0.0625,0.0,0.0144,Financial Services,77.28260040283203,0.007987709409816413,-0.2618864981713352,1.9
MA,2015-03-23 20:20:04,0.0462,0.0058,0.0058,0.0,0.0,0.0404,Financial Services,84.16012573242188,-0.005455506382969544,-0.4779253625023911,1.9
MA,2015-04-29 17:56:04,0.035,0.0175,0.0087,0.1428571428571428,0.1428571428571428,0.0175,Financial Services,85.18292236328125,0.0002217221206382014,-0.8648091095023939,1.9
MA,2015-05-28 18:07:05,0.0169,0.0099,0.0028,0.5,0.0,0.0069999999999999975,Financial Services,87.60863494873047,0.0024839832709797616,-0.7813728771090018,1.9
MA,2015-06-02 18:17:08,0.0366,0.0099,0.0056,0.3333333333333333,0.0,0.0267,Financial Services,87.9389877319336,0.006590326642315736,-0.5201564226982274,1.9
MA,2015-07-29 18:28:08,0.0287,0.0137,0.0112,0.1333333333333333,0.0666666666666666,0.015,Financial Services,91.45392608642578,0.016498723594206677,0.10160016772006969,1.9
MA,2015-09-10 08:25:13,0.0157,0.0114,0.0129,0.391304347826087,0.0434782608695652,0.004299999999999998,Financial Services,84.78844451904297,-0.0032234223939914264,0.5219056242173573,1.9
MA,2015-10-29 20:58:11,0.0334,0.0222,0.0148,0.1176470588235294,0.0588235294117647,0.011199999999999998,Financial Services,95.26567840576172,0.004995737083701712,0.48320056670693307,1.9
MA,2016-01-29 20:22:12,0.0362,0.0133,0.006,0.0666666666666666,0.0,0.022900000000000004,Financial Services,84.48653411865234,0.06712184708955915,0.9348436127385138,1.9
MA,2016-03-15 19:50:15,0.0233,0.0337,0.0142,0.5,0.0,-0.0104,Financial Services,84.79969024658203,0.005513519684738011,0.7359342115172557,1.9
MA,2016-04-28 20:28:22,0.0275,0.0188,0.0075,0.125,0.0,0.0087,Financial Services,92.4067153930664,-0.012197777497949702,0.6239092831862688,1.9
MA,2016-05-24 18:54:17,0.0288,0.0151,0.0137,0.3333333333333333,0.0,0.013699999999999999,Financial Services,91.74110412597656,0.014724902885580704,0.6401400856927306,1.9
MA,2016-06-15 17:43:22,0.0398,0.0192,0.0177,0.0,0.0,0.020600000000000004,Financial Services,88.75533294677734,-0.008181729437507168,-0.2606266380752363,1.9
MA,2016-07-28 19:23:06,0.0275,0.0263,0.0125,0.1333333333333333,0.0666666666666666,0.0011999999999999997,Financial Services,91.49117279052734,0.024106523404794578,-0.5741448376674064,1.9
MA,2016-09-09 03:44:06,0.0122,0.0108,0.0068,0.5,0.0357142857142857,0.0014000000000000002,Financial Services,93.53044891357422,-0.018303946115724612,-0.13691984560802825,1.9
MA,2016-10-28 19:40:14,0.0363,0.0254,0.0109,0.0714285714285714,0.0,0.0109,Financial Services,102.06019592285156,0.031853135549900546,-0.10268302719052093,1.9
MA,2017-01-31 19:22:22,0.0321,0.0173,0.0111,0.0,0.0,0.014799999999999997,Financial Services,101.72634887695312,-0.027173383281608676,-0.20614846494074035,1.9
MA,2017-03-16 01:32:05,0.0293,0.0103,0.0103,0.0,0.5,0.019,Financial Services,107.7918701171875,0.005802381862591188,0.2004872905539211,1.9
MA,2017-05-02 18:18:34,0.04,0.0118,0.0071,0.0,0.0,0.028200000000000003,Financial Services,113.2281494140625,0.015038270211473526,0.025750802688596294,1.9
MA,2017-05-22 17:46:06,0.0245,0.0163,0.0095,0.0,0.0,0.008200000000000002,Financial Services,114.07170104980469,0.01207687546469316,0.2666356423891811,1.9
MA,2017-05-31 18:34:04,0.0151,0.0082,0.0069,0.5,0.0,0.0069,Financial Services,117.791015625,0.010110854323355234,0.2831329447714196,1.9
MA,2017-06-14 15:46:06,0.0274,0.015,0.0014,0.0,0.0,0.012400000000000001,Financial Services,117.42676544189453,0.0014714928595995769,0.4213816175100134,1.9
MA,2017-07-27 21:06:20,0.0383,0.0167,0.0048,0.0,0.0666666666666666,0.0216,Financial Services,123.81597137451172,-0.015726427280367994,-0.9896430702804988,1.9
MA,2017-09-13 21:25:31,0.0224,0.0104,0.0045,0.5,0.0,0.012,Financial Services,134.54296875,-0.01628965465075327,-0.7372368430484446,1.9
MA,2017-10-31 17:44:41,0.0346,0.0191,0.006,0.0,0.0666666666666666,0.0155,Financial Services,143.0906219482422,-0.0012082312672230255,-0.3799862965297716,1.9
MA,2018-02-01 20:18:08,0.0382,0.0131,0.0095,0.0833333333333333,0.0833333333333333,0.025099999999999997,Financial Services,166.5901641845703,0.023254713232140567,0.6547859515031187,1.9
MA,2018-03-08 23:28:09,0.0495,0.0057,0.0057,0.3333333333333333,0.0,0.043800000000000006,Financial Services,172.67849731445312,0.0002235258233311832,0.3370440473366413,1.9
MA,2018-03-14 18:12:05,0.018,0.0041,0.0097,0.0,0.0,0.0139,Financial Services,173.51651000976562,-0.004917057738916486,0.15162489791741326,1.9
MA,2018-05-02 16:47:29,0.0502,0.0093,0.0047,0.0,0.0,0.040900000000000006,Financial Services,179.26251220703125,0.03090165113299026,0.3546053622683571,1.9
MA,2018-05-16 19:52:07,0.0404,0.0125,0.0056,0.3333333333333333,0.0,0.027899999999999998,Financial Services,185.59103393554688,0.001979344530259608,0.555776956171651,1.9
MA,2018-05-30 18:05:09,0.0209,0.007,0.0139,0.0,0.0,0.0139,Financial Services,184.9928436279297,0.0117655374728316,0.7509199804202773,1.9
MA,2018-06-13 16:33:06,0.0398,0.011,0.0041,0.0,0.0,0.028800000000000003,Financial Services,192.37294006347656,-0.0035973656569616708,0.4676998402592974,1.9
MA,2018-06-14 20:21:57,0.0392,0.0112,0.0042,0.5,0.0,0.027999999999999997,Financial Services,192.27642822265625,-0.0005016913542438273,-0.9557045587186619,1.9
MA,2018-07-26 18:18:22,0.037,0.0139,0.0046,0.0,0.1333333333333333,0.0231,Financial Services,200.30380249023438,-0.031705389520849,-0.32540892582053704,1.9
MA,2018-09-12 21:34:08,0.0298,0.0081,0.0081,0.0,0.0,0.0217,Financial Services,206.7368621826172,0.002717141727352823,0.2945409555256046,1.9
MA,2018-09-20 21:04:07,0.0575,0.0082,0.0041,0.5,0.5,0.049300000000000004,Financial Services,213.84603881835938,0.014665965153463523,0.6425137391355578,1.9
MA,2018-10-30 17:36:29,0.0399,0.0148,0.0057,0.0,0.1428571428571428,0.025099999999999997,Financial Services,181.54298400878906,-0.017326296191156887,0.6891860424449222,1.9
MA,2018-11-13 16:54:35,0.0559,0.0056,0.0042,0.5,0.0,0.0503,Financial Services,191.6389617919922,-0.004871192464397267,0.45133989054063217,1.9
MA,2019-01-31 19:27:14,0.0359,0.0093,0.0046,0.0769230769230769,0.1538461538461538,0.026600000000000002,Financial Services,204.5248260498047,0.034849649723903475,-0.06655433889136578,1.9
MA,2019-03-08 01:00:08,0.0253,0.0107,0.004,0.5,0.0,0.0146,Financial Services,214.92877197265625,-0.0024281407382524822,-0.08490580788357163,1.9
MA,2019-04-30 19:24:12,0.0359,0.0104,0.0058,0.0666666666666666,0.1333333333333333,0.025500000000000002,Financial Services,246.6300506591797,0.02877036485976947,-0.2867895256118937,1.9
MA,2019-05-29 15:09:09,0.0542,0.0149,0.0027,1.0,0.0,0.0393,Financial Services,245.97039794921875,0.0005131070072343924,0.01755642286250111,1.9
MA,2019-06-05 16:19:10,0.0229,0.0243,0.0175,0.0,0.0,-0.0013999999999999985,Financial Services,248.58958435058594,0.028413097225495898,-0.4519482128374191,1.9
MA,2019-06-12 00:07:45,0.0313,0.0043,0.0043,0.0,0.0,0.027000000000000003,Financial Services,255.95233154296875,0.0007200801908027188,-0.7059197649124376,1.9
MA,2019-06-25 19:00:11,0.0206,0.0347,0.0051,0.375,0.0,-0.014100000000000001,Financial Services,251.95571899414062,-0.02099502925304564,0.12398927061855712,1.9
MA,2019-07-30 16:24:11,0.0296,0.0193,0.0142,0.0588235294117647,0.1176470588235294,0.0103,Financial Services,270.16162109375,-0.011654732675318913,0.15532110447145758,1.9
MA,2019-09-13 11:50:39,0.0416,0.0139,0.0025,0.2692307692307692,0.0384615384615384,0.0277,Financial Services,268.37457275390625,-0.00028942855934599443,0.986833377272631,1.9
MA,2019-09-19 18:56:10,0.0297,0.0116,0.0116,0.5,0.5,0.0181,Financial Services,267.9764404296875,0.002944626157202812,0.9120989929983416,1.9
MA,2019-10-29 19:59:12,0.0483,0.0394,0.0076,0.0666666666666666,0.1333333333333333,0.008900000000000005,Financial Services,266.72637939453125,-0.005943351182949308,0.6908305424468539,1.9
MA,2020-01-29 20:58:08,0.0169,0.0286,0.013,0.0833333333333333,0.0833333333333333,-0.011700000000000002,Financial Services,311.9026184082031,0.00015608440496617249,0.12886229793494033,1.9
MA,2020-03-06 19:23:32,0.0355,0.003,0.0044,0.5,0.0,0.032499999999999994,Financial Services,279.4678955078125,-0.012795299676153116,-0.5932722985581856,1.9
MA,2020-03-10 22:10:10,0.0216,0.027,0.0121,0.0,0.3333333333333333,-0.0053999999999999986,Financial Services,273.1971740722656,0.07083712348599991,-0.5117366176640307,1.9
MA,2020-04-29 22:13:07,0.0174,0.0147,0.0174,0.1538461538461538,0.0769230769230769,0.0026999999999999993,Financial Services,276.66229248046875,0.0721466479414592,-0.4502668225485138,1.9
MA,2020-05-29 00:53:07,0.0248,0.016,0.0073,0.0,0.0,0.008799999999999999,Financial Services,293.4362487792969,-0.004664104171514638,-0.8169996030881891,1.9
MA,2020-06-03 19:15:09,0.0247,0.0205,0.0041,0.0,0.0,0.004199999999999999,Financial Services,299.463134765625,0.0114627472311013,-0.8003920341756031,1.9
MA,2020-06-09 18:35:06,0.0288,0.0144,0.0187,0.0,0.0,0.0144,Financial Services,303.7736511230469,0.0034792937012615432,-0.6661299578148634,1.9
MA,2020-07-30 20:18:09,0.0253,0.012,0.0084,0.2,0.1333333333333333,0.0133,Financial Services,301.7477722167969,-0.0009699643467375729,-0.519233866858956,1.9
MA,2020-10-28 18:22:08,0.0345,0.0036,0.0048,0.1333333333333333,0.1333333333333333,0.030900000000000004,Financial Services,284.8726806640625,-0.08113890759698938,-0.9489415601850593,1.9
MA,2021-01-29 01:40:08,0.0475,0.0081,0.0093,0.0833333333333333,0.1666666666666666,0.039400000000000004,Financial Services,309.6183166503906,-0.024639324398271545,-0.6104876737525458,1.9
MCD,2006-01-26 16:45:53,0.0628,0.0107,0.013,0.0,0.0,0.052099999999999994,Consumer Cyclical,20.752656936645508,-0.006256626253371089,,2.1
MCD,2006-04-22 23:34:20,0.0552,0.0011,0.0034,0.0,0.0909090909090909,0.0541,Consumer Cyclical,,,,2.1
MCD,2006-07-25 20:11:30,0.0444,0.0144,0.0048,0.2142857142857142,0.0,0.030000000000000002,Consumer Cyclical,20.6457462310791,-0.002296200034122231,,2.1
MCD,2006-10-19 22:22:48,0.0702,0.0083,0.006,0.0,0.0,0.0619,Consumer Cyclical,24.21538734436035,-0.016879823321062193,,2.1
MCD,2007-01-24 19:10:21,0.0466,0.0034,0.0057,0.1875,0.0,0.0432,Consumer Cyclical,26.869077682495117,-0.015384650869590732,,2.1
MCD,2007-04-20 20:38:43,0.0497,0.0056,0.0034,0.1666666666666666,0.0,0.0441,Consumer Cyclical,29.424575805664062,-0.008609323317045336,-0.8497090318645654,2.1
MCD,2007-07-24 20:54:32,0.0546,0.0128,0.0046,0.0555555555555555,0.0,0.041800000000000004,Consumer Cyclical,31.365516662597656,-0.0180954080696486,-0.24697456721873262,2.1
MCD,2007-10-19 21:27:39,0.0633,0.0035,0.0023,0.0,0.0,0.05979999999999999,Consumer Cyclical,34.328670501708984,-0.006515075122523362,0.7574981679112588,2.1
MCD,2008-01-28 22:27:32,0.0632,0.0082,0.0035,0.1666666666666666,0.0,0.05500000000000001,Consumer Cyclical,31.890600204467773,-0.056007939085349845,-0.21678152778110207,2.1
MCD,2008-04-22 20:14:11,0.0647,0.0048,0.0036,0.2105263157894736,0.0,0.059899999999999995,Consumer Cyclical,36.685237884521484,-0.005454129528621454,0.174089743145492,2.1
MCD,2008-07-24 00:24:13,0.0507,0.0035,0.0059,0.15,0.05,0.0472,Consumer Cyclical,36.936702728271484,-0.02162279864157146,0.36253044155229075,2.1
MCD,2008-10-22 20:23:12,0.0469,0.0106,0.0059,0.1578947368421052,0.0526315789473684,0.0363,Consumer Cyclical,34.493629455566406,-0.017231893675864196,-0.11560357347476205,2.1
MCD,2009-01-26 23:11:34,0.0439,0.0101,0.0034,0.1304347826086956,0.0434782608695652,0.033800000000000004,Consumer Cyclical,37.51042175292969,0.0065495987981756265,-0.1739249509381357,2.1
MCD,2009-04-22 21:15:18,0.0767,0.0144,0.0022,0.08,0.04,0.06230000000000001,Consumer Cyclical,35.168766021728516,-0.024806747001919538,-0.7327337982484364,2.1
MCD,2009-07-23 21:15:26,0.059,0.0145,0.0067,0.0476190476190476,0.0,0.0445,Consumer Cyclical,36.66215133666992,-0.046412603261545726,-0.4650304495084466,2.1
MCD,2010-01-22 23:07:12,0.0747,0.0045,0.0023,0.1304347826086956,0.0434782608695652,0.0702,Consumer Cyclical,42.1590576171875,0.0030062751058004267,0.057434132271769495,2.1
MCD,2010-04-21 21:57:12,0.0625,0.0093,0.0046,0.1176470588235294,0.0588235294117647,0.0532,Consumer Cyclical,47.19237518310547,0.0002850172380850502,0.6749424166850404,2.1
MCD,2010-10-26 09:19:42,0.048,0.0067,0.0056,0.5714285714285714,0.1428571428571428,0.0413,Consumer Cyclical,53.66925048828125,0.0007624648491897368,0.438900031159453,2.1
MCD,2011-01-24 22:06:19,0.0551,0.0132,0.0033,0.1363636363636363,0.0454545454545454,0.04190000000000001,Consumer Cyclical,51.76810073852539,0.0049325807809146305,0.002570371904469189,2.1
MCD,2011-04-22 21:41:18,0.0581,0.0105,0.0012,0.15,0.05,0.047599999999999996,Consumer Cyclical,,,,2.1
MCD,2011-07-22 19:41:16,0.0506,0.0022,0.0011,0.0952380952380952,0.0476190476190476,0.0484,Consumer Cyclical,61.77409362792969,0.023342022060198975,,2.1
MCD,2011-10-21 22:31:11,0.0519,0.0081,0.0081,0.0952380952380952,0.8571428571428571,0.043800000000000006,Consumer Cyclical,64.83247375488281,0.037187462754225686,,2.1
MCD,2011-11-10 23:31:03,0.0663,0.0095,0.0027,0.3076923076923077,0.4358974358974359,0.056799999999999996,Consumer Cyclical,65.4925537109375,0.006584005728831999,,2.1
MCD,2012-01-24 23:21:09,0.056,0.0143,0.0055,0.1578947368421052,0.7368421052631579,0.0417,Consumer Cyclical,69.86958312988281,-0.02179264017992799,0.12378639072549891,2.1
MCD,2012-04-20 18:31:10,0.0474,0.0192,0.0068,0.1764705882352941,0.6470588235294118,0.0282,Consumer Cyclical,68.35823059082031,0.00692757540929323,0.06767471317189325,2.1
MCD,2012-07-23 17:24:03,0.0496,0.0143,0.0044,0.15,0.05,0.0353,Consumer Cyclical,63.86676025390625,-0.02882701816854616,0.21296838355910572,2.1
MCD,2012-10-19 17:31:06,0.0381,0.0135,0.0022,0.1578947368421052,0.0526315789473684,0.024600000000000004,Consumer Cyclical,64.21012878417969,-0.044583420366720805,0.07486874124370481,2.1
MCD,2013-01-23 20:48:08,0.0385,0.0209,0.0022,0.0476190476190476,0.0952380952380952,0.0176,Consumer Cyclical,68.26264953613281,0.00570195740077617,-0.3743193260990917,2.1
MCD,2013-04-19 16:50:11,0.0437,0.0251,0.0011,0.0909090909090909,0.0909090909090909,0.018600000000000002,Consumer Cyclical,73.55400085449219,-0.01952684235282154,-0.5480566816280691,2.1
MCD,2013-05-23 20:57:05,0.0227,0.0088,0.0164,0.4,0.0,0.013900000000000001,Consumer Cyclical,74.37108612060547,-0.006978576417270843,-0.8244536071867058,2.1
MCD,2013-05-29 19:46:08,0.0542,0.0084,0.0048,0.5,0.0,0.0458,Consumer Cyclical,72.91357421875,-0.021631855014105472,-0.5975731194485846,2.1
MCD,2013-07-22 19:00:05,0.0312,0.0234,0.0022,0.0454545454545454,0.0909090909090909,0.007799999999999998,Consumer Cyclical,72.3942642211914,-0.02682740471199252,-0.10990839087358065,2.1
MCD,2013-09-11 16:37:06,0.0498,0.0162,0.0058,0.3333333333333333,0.0,0.0336,Consumer Cyclical,72.88934326171875,0.00588257590114849,0.19643926599635525,2.1
MCD,2013-10-21 17:53:09,0.0442,0.0204,0.0057,0.1111111111111111,0.0555555555555555,0.0238,Consumer Cyclical,70.74293518066406,-0.006407376256842845,0.28540948175190634,2.1
MCD,2014-01-23 18:33:07,0.052,0.0124,0.0057,0.1176470588235294,0.0588235294117647,0.039599999999999996,Consumer Cyclical,71.88179779052734,0.004637349956564174,0.9742784158987108,2.1
MCD,2014-04-22 21:30:08,0.0548,0.0179,0.0048,0.0588235294117647,0.0588235294117647,0.0369,Consumer Cyclical,75.53632354736328,-0.0035113185093095245,0.6327290974300672,2.1
MCD,2014-05-23 00:59:08,0.0221,0.0246,0.0111,0.5,0.0,-0.0024999999999999988,Consumer Cyclical,77.5745620727539,-0.004391882034007422,0.5314997357127955,2.1
